Time,II,PLETH,ABP
11:04:35.564,-0.105,2.255,71.744
11:04:35.572,0.0,2.142,71.212
11:04:35.580,0.12,2.025,70.729
11:04:35.588,0.16,1.91,70.245
11:04:35.596,0.165,1.798,69.745
11:04:35.604,0.17,1.691,69.262
11:04:35.612,0.185,1.593,68.827
11:04:35.620,0.19,1.507,68.279
11:04:35.628,0.195,1.442,67.795
11:04:35.636,0.2,1.392,67.311
11:04:35.644,0.205,1.349,66.86
11:04:35.652,0.215,1.317,66.377
11:04:35.660,0.22,1.295,65.845
11:04:35.668,0.225,1.285,65.361
11:04:35.676,0.23,1.286,64.91
11:04:35.684,0.245,1.295,64.475
11:04:35.692,0.255,1.309,64.039
11:04:35.700,0.26,1.326,63.685
11:04:35.708,0.275,1.345,63.346
11:04:35.716,0.29,1.366,63.056
11:04:35.724,0.3,1.385,62.814
11:04:35.732,0.315,1.402,62.573
11:04:35.740,0.32,1.415,62.234
11:04:35.748,0.325,1.428,61.976
11:04:35.756,0.325,1.438,61.783
11:04:35.764,0.33,1.445,61.589
11:04:35.772,0.34,1.448,61.444
11:04:35.780,0.34,1.448,61.348
11:04:35.788,0.335,1.444,61.348
11:04:35.796,0.33,1.438,61.734
11:04:35.804,0.32,1.43,62.669
11:04:35.812,0.305,1.419,64.571
11:04:35.820,0.285,1.409,67.408
11:04:35.828,0.255,1.401,71.309
11:04:35.836,0.225,1.395,75.854
11:04:35.844,0.205,1.386,80.69
11:04:35.852,0.19,1.375,85.477
11:04:35.860,0.17,1.362,89.926
11:04:35.868,0.165,1.348,93.923
11:04:35.876,0.165,1.334,97.195
11:04:35.884,0.16,1.321,99.549
11:04:35.892,0.16,1.31,101.015
11:04:35.900,0.16,1.299,101.499
11:04:35.908,0.165,1.288,101.015
11:04:35.916,0.17,1.278,99.694
11:04:35.924,0.17,1.267,97.743
11:04:35.932,0.17,1.259,95.293
11:04:35.940,0.17,1.253,92.602
11:04:35.948,0.16,1.245,89.684
11:04:35.956,0.15,1.238,86.702
11:04:35.964,0.15,1.232,83.672
11:04:35.972,0.16,1.227,80.787
11:04:35.980,0.16,1.224,78.046
11:04:35.988,0.16,1.221,75.564
11:04:35.996,0.165,1.216,73.42
11:04:36.004,0.185,1.211,71.599
11:04:36.012,0.21,1.205,70.245
11:04:36.020,0.235,1.199,69.262
11:04:36.028,0.255,1.198,68.633
11:04:36.036,0.27,1.206,68.23
11:04:36.044,0.275,1.228,68.085
11:04:36.052,0.26,1.273,68.23
11:04:36.060,0.245,1.35,68.52
11:04:36.068,0.225,1.464,68.972
11:04:36.076,0.215,1.615,69.504
11:04:36.084,0.2,1.795,70.084
11:04:36.092,0.18,1.992,70.68
11:04:36.100,0.155,2.193,71.212
11:04:36.108,0.14,2.381,71.744
11:04:36.116,0.13,2.545,72.099
11:04:36.124,0.135,2.676,72.437
11:04:36.132,0.145,2.761,72.631
11:04:36.140,0.16,2.807,72.727
11:04:36.148,0.215,2.827,72.776
11:04:36.156,0.295,2.819,72.727
11:04:36.164,0.375,2.786,72.631
11:04:36.172,0.495,2.729,72.437
11:04:36.180,0.69,2.653,72.195
11:04:36.188,0.725,2.559,71.857
11:04:36.196,0.27,2.453,71.551
11:04:36.204,-0.035,2.336,71.212
11:04:36.212,-0.06,2.215,70.874
11:04:36.220,0.095,2.092,70.487
11:04:36.228,0.16,1.983,70.084
11:04:36.236,0.17,1.885,69.745
11:04:36.244,0.175,1.782,69.358
11:04:36.252,0.18,1.685,68.972
11:04:36.260,0.2,1.599,68.681
11:04:36.268,0.215,1.526,68.279
11:04:36.276,0.225,1.467,67.94
11:04:36.284,0.22,1.424,67.553
11:04:36.292,0.225,1.397,67.118
11:04:36.300,0.245,1.383,66.667
11:04:36.308,0.255,1.381,66.183
11:04:36.316,0.26,1.389,65.7
11:04:36.324,0.27,1.402,65.248
11:04:36.332,0.28,1.418,64.861
11:04:36.340,0.29,1.44,64.426
11:04:36.348,0.3,1.462,64.039
11:04:36.356,0.315,1.484,63.749
11:04:36.364,0.34,1.504,63.443
11:04:36.372,0.36,1.521,63.153
11:04:36.380,0.365,1.535,62.911
11:04:36.388,0.36,1.543,62.669
11:04:36.396,0.35,1.548,62.427
11:04:36.404,0.345,1.548,62.234
11:04:36.412,0.325,1.546,62.025
11:04:36.420,0.315,1.541,61.976
11:04:36.428,0.305,1.536,62.234
11:04:36.436,0.295,1.532,62.911
11:04:36.444,0.29,1.526,64.426
11:04:36.452,0.275,1.518,67.07
11:04:36.460,0.26,1.509,70.729
11:04:36.468,0.245,1.5,75.371
11:04:36.476,0.225,1.492,80.496
11:04:36.484,0.215,1.482,85.719
11:04:36.492,0.21,1.47,90.796
11:04:36.500,0.195,1.458,95.487
11:04:36.508,0.19,1.446,99.549
11:04:36.516,0.19,1.432,102.917
11:04:36.524,0.2,1.42,105.351
11:04:36.532,0.205,1.411,106.915
11:04:36.540,0.21,1.398,107.56
11:04:36.548,0.21,1.384,107.511
11:04:36.556,0.205,1.369,106.721
11:04:36.564,0.205,1.351,105.545
11:04:36.572,0.215,1.332,103.981
11:04:36.580,0.215,1.315,102.128
11:04:36.588,0.215,1.299,99.984
11:04:36.596,0.215,1.284,97.695
11:04:36.604,0.215,1.271,95.245
11:04:36.612,0.215,1.259,92.65
11:04:36.620,0.21,1.248,90.071
11:04:36.628,0.21,1.241,87.379
11:04:36.636,0.215,1.236,84.703
11:04:36.644,0.23,1.228,82.157
11:04:36.652,0.26,1.218,79.916
11:04:36.660,0.285,1.21,77.998
11:04:36.668,0.295,1.209,76.435
11:04:36.676,0.29,1.221,75.177
11:04:36.684,0.295,1.256,74.291
11:04:36.692,0.295,1.324,73.759
11:04:36.700,0.275,1.43,73.517
11:04:36.708,0.255,1.576,73.517
11:04:36.716,0.245,1.756,73.662
11:04:36.724,0.225,1.929,74.001
11:04:36.732,0.19,2.098,74.339
11:04:36.740,0.155,2.287,74.871
11:04:36.748,0.145,2.472,75.322
11:04:36.756,0.145,2.633,75.758
11:04:36.764,0.15,2.763,76.096
11:04:36.772,0.16,2.857,76.435
11:04:36.780,0.175,2.917,76.741
11:04:36.788,0.235,2.945,76.886
11:04:36.796,0.325,2.946,76.934
11:04:36.804,0.42,2.924,76.886
11:04:36.812,0.59,2.883,76.741
11:04:36.820,0.815,2.826,76.483
11:04:36.828,0.845,2.763,76.096
11:04:36.836,0.3,2.694,75.758
11:04:36.844,-0.075,2.61,75.226
11:04:36.852,-0.115,2.514,74.726
11:04:36.860,0.05,2.411,74.242
11:04:36.868,0.135,2.303,73.662
11:04:36.876,0.16,2.193,73.114
11:04:36.884,0.165,2.082,72.631
11:04:36.892,0.165,1.975,72.05
11:04:36.900,0.18,1.874,71.551
11:04:36.908,0.195,1.783,70.97
11:04:36.916,0.21,1.702,70.487
11:04:36.924,0.215,1.638,69.987
11:04:36.932,0.225,1.588,69.407
11:04:36.940,0.225,1.544,68.923
11:04:36.948,0.225,1.509,68.424
11:04:36.956,0.235,1.484,67.843
11:04:36.964,0.25,1.468,67.36
11:04:36.972,0.26,1.462,66.908
11:04:36.980,0.27,1.465,66.473
11:04:36.988,0.29,1.475,66.135
11:04:36.996,0.305,1.488,65.748
11:04:37.004,0.315,1.502,65.361
11:04:37.012,0.32,1.518,65.006
11:04:37.020,0.325,1.532,64.668
11:04:37.028,0.325,1.543,64.378
11:04:37.036,0.325,1.554,64.039
11:04:37.044,0.31,1.564,63.798
11:04:37.052,0.285,1.571,63.54
11:04:37.060,0.255,1.575,63.54
11:04:37.068,0.24,1.577,64.039
11:04:37.076,0.235,1.577,65.297
11:04:37.084,0.235,1.575,67.698
11:04:37.092,0.24,1.57,71.309
11:04:37.100,0.235,1.561,75.999
11:04:37.108,0.225,1.549,81.415
11:04:37.116,0.205,1.536,87.186
11:04:37.124,0.195,1.524,92.65
11:04:37.132,0.185,1.512,97.743
11:04:37.140,0.175,1.5,102.128
11:04:37.148,0.165,1.486,105.754
11:04:37.156,0.16,1.472,108.478
11:04:37.164,0.16,1.459,110.235
11:04:37.172,0.16,1.446,111.074
11:04:37.180,0.165,1.431,111.17
11:04:37.188,0.17,1.417,110.735
11:04:37.196,0.165,1.406,109.848
11:04:37.204,0.165,1.393,108.623
11:04:37.212,0.18,1.379,107.157
11:04:37.220,0.185,1.366,105.4
11:04:37.228,0.185,1.356,103.546
11:04:37.236,0.18,1.348,101.451
11:04:37.244,0.17,1.339,99.097
11:04:37.252,0.17,1.331,96.663
11:04:37.260,0.165,1.324,94.165
11:04:37.268,0.17,1.317,91.634
11:04:37.276,0.17,1.309,89.039
11:04:37.284,0.18,1.301,86.605
11:04:37.292,0.22,1.294,84.3
11:04:37.300,0.25,1.294,82.157
11:04:37.308,0.27,1.307,80.351
11:04:37.316,0.27,1.343,78.933
11:04:37.324,0.26,1.395,77.805
11:04:37.332,0.27,1.472,77.031
11:04:37.340,0.265,1.592,76.644
11:04:37.348,0.245,1.753,76.483
11:04:37.356,0.23,1.944,76.531
11:04:37.364,0.215,2.153,76.789
11:04:37.372,0.19,2.364,77.176
11:04:37.380,0.155,2.558,77.611
11:04:37.388,0.125,2.726,78.095
11:04:37.396,0.13,2.861,78.498
11:04:37.404,0.14,2.958,78.885
11:04:37.412,0.14,3.017,79.175
11:04:37.420,0.14,3.042,79.417
11:04:37.428,0.18,3.039,79.465
11:04:37.436,0.265,2.996,79.465
11:04:37.444,0.365,2.929,79.32
11:04:37.452,0.49,2.863,79.03
11:04:37.460,0.68,2.795,78.691
11:04:37.468,0.745,2.719,78.256
11:04:37.476,0.36,2.638,77.756
11:04:37.484,-0.075,2.55,77.128
11:04:37.492,-0.16,2.457,76.483
11:04:37.500,-0.01,2.357,75.854
11:04:37.508,0.105,2.252,75.177
11:04:37.516,0.14,2.144,74.484
11:04:37.524,0.145,2.047,73.807
11:04:37.532,0.16,1.957,73.114
11:04:37.540,0.165,1.862,72.485
11:04:37.548,0.17,1.768,71.857
11:04:37.556,0.18,1.681,71.164
11:04:37.564,0.185,1.603,70.632
11:04:37.572,0.195,1.535,69.987
11:04:37.580,0.205,1.48,69.407
11:04:37.588,0.215,1.439,68.923
11:04:37.596,0.225,1.411,68.375
11:04:37.604,0.235,1.394,67.94
11:04:37.612,0.25,1.389,67.505
11:04:37.620,0.26,1.393,67.07
11:04:37.628,0.275,1.401,66.522
11:04:37.636,0.295,1.412,66.183
11:04:37.644,0.305,1.425,65.748
11:04:37.652,0.31,1.439,65.361
11:04:37.660,0.315,1.452,65.055
11:04:37.668,0.315,1.463,64.716
11:04:37.676,0.31,1.474,64.378
11:04:37.684,0.3,1.481,64.039
11:04:37.692,0.29,1.485,63.798
11:04:37.700,0.275,1.485,63.749
11:04:37.708,0.26,1.48,63.846
11:04:37.716,0.255,1.472,64.571
11:04:37.724,0.255,1.464,66.135
11:04:37.732,0.255,1.456,68.73
11:04:37.740,0.245,1.442,72.534
11:04:37.748,0.225,1.424,77.369
11:04:37.756,0.205,1.406,82.737
11:04:37.764,0.185,1.385,88.169
11:04:37.772,0.16,1.363,93.295
11:04:37.780,0.145,1.339,97.985
11:04:37.788,0.14,1.317,101.983
11:04:37.796,0.14,1.294,105.11
11:04:37.804,0.14,1.273,107.366
11:04:37.812,0.14,1.253,108.623
11:04:37.820,0.145,1.234,108.93
11:04:37.828,0.15,1.218,108.527
11:04:37.836,0.15,1.205,107.705
11:04:37.844,0.155,1.19,106.383
11:04:37.852,0.16,1.173,104.723
11:04:37.860,0.16,1.156,102.869
11:04:37.868,0.16,1.142,100.822
11:04:37.876,0.16,1.129,98.469
11:04:37.884,0.165,1.117,96.083
11:04:37.892,0.16,1.106,93.44
11:04:37.900,0.16,1.096,90.651
11:04:37.908,0.165,1.086,87.975
11:04:37.916,0.165,1.077,85.284
11:04:37.924,0.17,1.072,82.689
11:04:37.932,0.2,1.069,80.351
11:04:37.940,0.23,1.065,78.256
11:04:37.948,0.25,1.065,76.531
11:04:37.956,0.26,1.079,75.177
11:04:37.964,0.27,1.115,74.194
11:04:37.972,0.28,1.184,73.565
11:04:37.980,0.27,1.291,73.211
11:04:37.988,0.25,1.434,73.114
11:04:37.996,0.23,1.608,73.211
11:04:38.004,0.215,1.804,73.565
11:04:38.012,0.19,2.006,73.904
11:04:38.020,0.16,2.177,74.291
11:04:38.028,0.135,2.32,74.726
11:04:38.036,0.13,2.457,75.177
11:04:38.044,0.13,2.57,75.564
11:04:38.052,0.13,2.653,75.854
11:04:38.060,0.13,2.704,76.048
11:04:38.068,0.145,2.725,76.193
11:04:38.076,0.205,2.722,76.096
11:04:38.084,0.285,2.699,76.048
11:04:38.092,0.35,2.658,75.806
11:04:38.100,0.455,2.602,75.467
11:04:38.108,0.6,2.534,75.129
11:04:38.116,0.48,2.453,74.678
11:04:38.124,0.07,2.372,74.194
11:04:38.132,-0.15,2.291,73.662
11:04:38.140,-0.065,2.196,73.114
11:04:38.148,0.08,2.093,72.631
11:04:38.156,0.145,1.984,72.099
11:04:38.164,0.155,1.874,71.599
11:04:38.172,0.16,1.765,71.115
11:04:38.180,0.17,1.663,70.632
11:04:38.188,0.185,1.567,70.084
11:04:38.196,0.19,1.482,69.6
11:04:38.204,0.19,1.41,69.117
11:04:38.212,0.195,1.352,68.52
11:04:38.220,0.205,1.311,68.037
11:04:38.228,0.21,1.283,67.553
11:04:38.236,0.225,1.264,66.973
11:04:38.244,0.235,1.254,66.473
11:04:38.252,0.245,1.254,65.941
11:04:38.260,0.25,1.263,65.409
11:04:38.268,0.26,1.28,65.006
11:04:38.276,0.275,1.301,64.571
11:04:38.284,0.29,1.325,64.184
11:04:38.292,0.3,1.349,63.846
11:04:38.300,0.31,1.372,63.54
11:04:38.308,0.32,1.395,63.298
11:04:38.316,0.325,1.414,63.056
11:04:38.324,0.325,1.43,62.814
11:04:38.332,0.32,1.445,62.621
11:04:38.340,0.315,1.457,62.427
11:04:38.348,0.315,1.467,62.282
11:04:38.356,0.315,1.473,62.282
11:04:38.364,0.31,1.476,62.669
11:04:38.372,0.3,1.476,63.685
11:04:38.380,0.29,1.473,65.603
11:04:38.388,0.265,1.469,68.681
11:04:38.396,0.245,1.464,72.776
11:04:38.404,0.215,1.457,77.611
11:04:38.412,0.185,1.447,82.689
11:04:38.420,0.165,1.437,87.669
11:04:38.428,0.155,1.427,92.311
11:04:38.436,0.15,1.414,96.422
11:04:38.444,0.145,1.399,99.887
11:04:38.452,0.145,1.381,102.369
11:04:38.460,0.145,1.364,103.836
11:04:38.468,0.15,1.346,104.384
11:04:38.476,0.145,1.329,103.981
11:04:38.484,0.15,1.313,102.869
11:04:38.492,0.16,1.297,101.112
11:04:38.500,0.165,1.283,98.856
11:04:38.508,0.175,1.271,96.325
11:04:38.516,0.18,1.259,93.536
11:04:38.524,0.17,1.251,90.651
11:04:38.532,0.165,1.247,87.669
11:04:38.540,0.165,1.245,84.703
11:04:38.548,0.165,1.245,81.721
11:04:38.556,0.165,1.249,78.981
11:04:38.564,0.17,1.256,76.435
11:04:38.572,0.185,1.263,74.242
11:04:38.580,0.21,1.269,72.485
11:04:38.588,0.23,1.275,71.115
11:04:38.596,0.245,1.284,70.197
11:04:38.604,0.25,1.302,69.552
11:04:38.612,0.255,1.334,69.262
11:04:38.620,0.245,1.378,69.165
11:04:38.628,0.22,1.443,69.358
11:04:38.636,0.205,1.545,69.794
11:04:38.644,0.185,1.685,70.39
11:04:38.652,0.165,1.856,70.97
11:04:38.660,0.14,2.047,71.599
11:04:38.668,0.12,2.242,72.195
11:04:38.676,0.115,2.428,72.727
11:04:38.684,0.115,2.591,73.162
11:04:38.692,0.12,2.72,73.614
11:04:38.700,0.12,2.81,73.904
11:04:38.708,0.15,2.861,74.097
11:04:38.716,0.22,2.875,74.291
11:04:38.724,0.295,2.86,74.339
11:04:38.732,0.375,2.822,74.291
11:04:38.740,0.535,2.761,74.097
11:04:38.748,0.7,2.684,73.856
11:04:38.756,0.53,2.591,73.614
11:04:38.764,0.115,2.485,73.308
11:04:38.772,-0.07,2.369,72.921
11:04:38.780,0.005,2.245,72.534
11:04:38.788,0.11,2.117,72.099
11:04:38.796,0.145,1.988,71.647
11:04:38.804,0.15,1.863,71.212
11:04:38.812,0.155,1.743,70.825
11:04:38.820,0.165,1.642,70.39
11:04:38.828,0.18,1.556,69.939
11:04:38.836,0.19,1.47,69.504
11:04:38.844,0.195,1.393,69.068
11:04:38.852,0.205,1.327,68.52
11:04:38.860,0.21,1.273,67.988
11:04:38.868,0.215,1.231,67.408
11:04:38.876,0.23,1.201,66.908
11:04:38.884,0.245,1.185,66.425
11:04:38.892,0.26,1.179,65.99
11:04:38.900,0.275,1.184,65.603
11:04:38.908,0.285,1.198,65.248
11:04:38.916,0.3,1.219,64.91
11:04:38.924,0.315,1.24,64.668
11:04:38.932,0.325,1.264,64.426
11:04:38.940,0.335,1.288,64.184
11:04:38.948,0.345,1.313,63.943
11:04:38.956,0.34,1.336,63.685
11:04:38.964,0.325,1.357,63.491
11:04:38.972,0.32,1.373,63.298
11:04:38.980,0.305,1.385,63.153
11:04:38.988,0.295,1.391,63.153
