Time,II,PLETH,ABP
10:02:59.424,,1.271,104.819
10:02:59.432,,1.271,103.745
10:02:59.440,,1.267,102.719
10:02:59.448,,1.258,101.742
10:02:59.456,,1.246,100.472
10:02:59.464,,1.234,99.056
10:02:59.472,,1.22,97.249
10:02:59.480,,1.205,95.051
10:02:59.488,,1.191,92.511
10:02:59.496,,1.176,89.922
10:02:59.504,,1.161,87.675
10:02:59.512,,1.147,85.917
10:02:59.520,,1.136,84.793
10:02:59.528,,1.131,84.256
10:02:59.536,0.16,1.126,84.158
10:02:59.544,0.175,1.122,84.403
10:02:59.552,0.18,1.12,84.94
10:02:59.560,0.115,1.119,85.673
10:02:59.568,0.07,1.122,86.552
10:02:59.576,0.05,1.137,87.48
10:02:59.584,0.035,1.166,88.408
10:02:59.592,0.0,1.211,89.238
10:02:59.600,-0.015,1.276,89.873
10:02:59.608,-0.005,1.359,90.362
10:02:59.616,-0.015,1.459,90.655
10:02:59.624,-0.025,1.578,90.85
10:02:59.632,-0.01,1.689,90.801
10:02:59.640,-0.08,1.8,90.606
10:02:59.648,-0.105,1.931,90.313
10:02:59.656,0.335,2.072,89.922
10:02:59.664,1.12,2.213,89.434
10:02:59.672,1.495,2.347,88.945
10:02:59.680,0.905,2.472,88.31
10:02:59.688,0.025,2.586,87.48
10:02:59.696,-0.3,2.683,86.601
10:02:59.704,-0.19,2.763,85.721
10:02:59.712,-0.11,2.825,84.842
10:02:59.720,-0.11,2.871,84.012
10:02:59.728,-0.105,2.893,83.182
10:02:59.736,-0.095,2.897,82.498
10:02:59.744,-0.08,2.892,81.863
10:02:59.752,-0.07,2.877,81.277
10:02:59.760,-0.06,2.849,80.788
10:02:59.768,-0.065,2.806,80.3
10:02:59.776,-0.03,2.751,79.811
10:02:59.784,-0.03,2.684,79.372
10:02:59.792,-0.03,2.609,78.981
10:02:59.800,-0.025,2.527,78.59
10:02:59.808,-0.02,2.438,78.297
10:02:59.816,0.01,2.346,78.004
10:02:59.824,0.035,2.255,77.613
10:02:59.832,0.04,2.175,77.32
10:02:59.840,0.045,2.101,76.881
10:02:59.848,0.045,2.022,76.441
10:02:59.856,0.065,1.942,76.001
10:02:59.864,0.09,1.862,75.562
10:02:59.872,0.115,1.784,75.122
10:02:59.880,0.13,1.709,74.683
10:02:59.888,0.135,1.636,74.243
10:02:59.896,0.155,1.572,73.901
10:02:59.904,0.165,1.516,73.755
10:02:59.912,0.17,1.468,73.803
10:02:59.920,0.19,1.426,74.194
10:02:59.928,0.195,1.394,75.171
10:02:59.936,0.175,1.37,77.174
10:02:59.944,0.165,1.35,80.69
10:02:59.952,0.16,1.334,85.966
10:02:59.960,0.13,1.323,92.853
10:02:59.968,0.09,1.317,100.668
10:02:59.976,0.075,1.318,108.434
10:02:59.984,0.065,1.322,115.174
10:02:59.992,0.035,1.327,120.45
10:03:00.000,0.02,1.333,124.015
10:03:00.008,0.04,1.34,125.92
10:03:00.016,0.035,1.342,126.555
10:03:00.024,0.015,1.342,126.115
10:03:00.032,0.02,1.347,125.041
10:03:00.040,0.035,1.356,123.722
10:03:00.048,0.04,1.364,122.306
10:03:00.056,0.015,1.371,120.987
10:03:00.064,0.015,1.378,119.766
10:03:00.072,0.015,1.386,118.545
10:03:00.080,0.005,1.394,117.324
10:03:00.088,0.015,1.401,116.102
10:03:00.096,0.03,1.405,114.979
10:03:00.104,0.04,1.403,113.904
10:03:00.112,0.02,1.398,112.976
10:03:00.120,0.02,1.39,112.048
10:03:00.128,0.035,1.382,111.169
10:03:00.136,0.055,1.376,110.29
10:03:00.144,0.065,1.369,109.313
10:03:00.152,0.025,1.359,108.092
10:03:00.160,0.025,1.346,106.676
10:03:00.168,0.015,1.332,104.819
10:03:00.176,0.035,1.319,102.573
10:03:00.184,0.065,1.3,99.984
10:03:00.192,0.095,1.28,97.249
10:03:00.200,0.09,1.26,94.758
10:03:00.208,0.105,1.243,92.608
10:03:00.216,0.15,1.23,90.997
10:03:00.224,0.155,1.219,89.873
10:03:00.232,0.145,1.213,89.189
10:03:00.240,0.13,1.212,88.847
10:03:00.248,0.1,1.212,88.945
10:03:00.256,0.05,1.217,89.238
10:03:00.264,0.025,1.233,89.824
10:03:00.272,-0.005,1.259,90.41
10:03:00.280,-0.03,1.302,90.997
10:03:00.288,-0.03,1.365,91.534
10:03:00.296,-0.04,1.446,92.071
10:03:00.304,-0.045,1.545,92.315
10:03:00.312,-0.025,1.662,92.413
10:03:00.320,-0.02,1.793,92.364
10:03:00.328,-0.125,1.912,92.218
10:03:00.336,0.065,2.026,92.071
10:03:00.344,0.67,2.162,91.68
10:03:00.352,1.41,2.306,91.192
10:03:00.360,1.45,2.448,90.655
10:03:00.368,0.395,2.584,90.117
10:03:00.376,-0.28,2.708,89.434
10:03:00.384,-0.36,2.816,88.701
10:03:00.392,-0.175,2.909,87.871
10:03:00.400,-0.13,2.983,87.187
10:03:00.408,-0.1,3.035,86.503
10:03:00.416,-0.095,3.064,85.868
10:03:00.424,-0.105,3.068,85.233
10:03:00.432,-0.105,3.06,84.696
10:03:00.440,-0.095,3.042,84.256
10:03:00.448,-0.08,3.013,83.719
10:03:00.456,-0.06,2.973,83.23
10:03:00.464,-0.04,2.923,82.742
10:03:00.472,-0.05,2.866,82.253
10:03:00.480,-0.035,2.801,81.814
10:03:00.488,-0.005,2.727,81.374
10:03:00.496,-0.025,2.648,80.886
10:03:00.504,-0.03,2.563,80.349
10:03:00.512,0.01,2.475,79.811
10:03:00.520,0.015,2.382,79.225
10:03:00.528,0.035,2.297,78.688
10:03:00.536,0.045,2.217,78.102
10:03:00.544,0.055,2.129,77.564
10:03:00.552,0.075,2.039,77.027
10:03:00.560,0.105,1.951,76.49
10:03:00.568,0.14,1.865,75.855
10:03:00.576,0.16,1.783,75.318
10:03:00.584,0.16,1.707,75.073
10:03:00.592,0.16,1.636,74.976
10:03:00.600,0.175,1.572,75.171
10:03:00.608,0.18,1.512,75.757
10:03:00.616,0.165,1.457,77.125
10:03:00.624,0.155,1.412,79.811
10:03:00.632,0.14,1.376,84.158
10:03:00.640,0.12,1.344,90.313
10:03:00.648,0.09,1.317,97.786
10:03:00.656,0.07,1.296,105.845
10:03:00.664,0.035,1.282,113.367
10:03:00.672,0.035,1.271,119.619
10:03:00.680,0.03,1.264,124.064
10:03:00.688,0.035,1.258,126.799
10:03:00.696,0.015,1.255,127.972
10:03:00.704,0.0,1.257,127.923
10:03:00.712,-0.015,1.262,126.995
10:03:00.720,0.0,1.269,125.627
10:03:00.728,0.005,1.276,124.162
10:03:00.736,-0.02,1.283,122.745
10:03:00.744,-0.025,1.289,121.28
10:03:00.752,0.005,1.297,119.912
10:03:00.760,0.01,1.305,118.496
10:03:00.768,0.015,1.312,117.128
10:03:00.776,0.015,1.32,115.761
10:03:00.784,0.02,1.326,114.491
10:03:00.792,0.03,1.332,113.367
10:03:00.800,0.04,1.333,112.293
10:03:00.808,0.02,1.33,111.316
10:03:00.816,0.015,1.325,110.388
10:03:00.824,0.02,1.321,109.362
10:03:00.832,0.015,1.317,108.092
10:03:00.840,0.025,1.307,106.529
10:03:00.848,0.035,1.292,104.575
10:03:00.856,0.015,1.278,102.133
10:03:00.864,0.01,1.263,99.349
10:03:00.872,0.015,1.252,96.565
10:03:00.880,0.015,1.243,93.927
10:03:00.888,0.01,1.231,91.729
10:03:00.896,0.025,1.217,90.117
10:03:00.904,0.08,1.203,89.092
10:03:00.912,0.09,1.189,88.603
10:03:00.920,0.085,1.178,88.554
10:03:00.928,0.12,1.174,88.847
10:03:00.936,0.15,1.176,89.434
10:03:00.944,0.145,1.187,90.117
10:03:00.952,0.12,1.208,90.948
10:03:00.960,0.105,1.243,91.632
10:03:00.968,0.06,1.294,92.169
10:03:00.976,0.04,1.363,92.608
10:03:00.984,0.01,1.45,92.853
10:03:00.992,-0.015,1.556,92.95
10:03:01.000,-0.02,1.68,92.804
10:03:01.008,-0.01,1.818,92.56
10:03:01.016,-0.03,1.965,92.12
10:03:01.024,-0.035,2.094,91.534
10:03:01.032,-0.05,2.212,90.85
10:03:01.040,-0.115,2.344,90.117
10:03:01.048,-0.13,2.476,89.287
10:03:01.056,0.34,2.602,88.359
10:03:01.064,1.145,2.714,87.529
10:03:01.072,1.425,2.806,86.698
10:03:01.080,0.815,2.882,85.721
10:03:01.088,-0.04,2.942,84.842
10:03:01.096,-0.34,2.985,84.012
10:03:01.104,-0.22,3.011,83.23
10:03:01.112,-0.11,3.018,82.498
10:03:01.120,-0.095,3.008,81.716
10:03:01.128,-0.1,2.984,81.13
10:03:01.136,-0.11,2.948,80.544
10:03:01.144,-0.1,2.903,80.104
10:03:01.152,-0.085,2.848,79.616
10:03:01.160,-0.065,2.786,79.176
10:03:01.168,-0.06,2.714,78.737
10:03:01.176,-0.05,2.633,78.297
10:03:01.184,-0.055,2.547,77.906
10:03:01.192,-0.055,2.456,77.564
10:03:01.200,-0.035,2.362,77.174
10:03:01.208,-0.015,2.265,76.734
10:03:01.216,0.01,2.168,76.294
10:03:01.224,0.04,2.082,75.855
10:03:01.232,0.025,2.002,75.415
10:03:01.240,0.03,1.92,74.976
10:03:01.248,0.04,1.838,74.536
10:03:01.256,0.05,1.758,74.097
10:03:01.264,0.065,1.68,73.657
10:03:01.272,0.09,1.605,73.315
10:03:01.280,0.12,1.535,72.778
10:03:01.288,0.15,1.471,72.387
10:03:01.296,0.155,1.413,71.996
10:03:01.304,0.15,1.361,71.85
10:03:01.312,0.17,1.314,71.996
10:03:01.320,0.175,1.278,72.631
10:03:01.328,0.185,1.256,74.097
10:03:01.336,0.18,1.243,77.125
10:03:01.344,0.16,1.235,81.716
10:03:01.352,0.13,1.231,88.115
10:03:01.360,0.11,1.229,95.637
10:03:01.368,0.09,1.228,103.598
10:03:01.376,0.065,1.231,111.316
10:03:01.384,0.04,1.237,117.812
10:03:01.392,0.03,1.24,122.745
10:03:01.400,0.025,1.246,125.969
10:03:01.408,0.05,1.253,127.63
10:03:01.416,0.02,1.26,127.923
10:03:01.424,0.015,1.268,127.288
10:03:01.432,0.01,1.277,126.115
10:03:01.440,0.005,1.286,124.748
10:03:01.448,0.015,1.295,123.38
10:03:01.456,0.02,1.3,122.061
10:03:01.464,0.005,1.298,120.791
10:03:01.472,0.015,1.294,119.57
10:03:01.480,0.025,1.288,118.3
10:03:01.488,0.03,1.28,116.982
10:03:01.496,-0.005,1.27,115.761
10:03:01.504,0.02,1.261,114.637
10:03:01.512,0.03,1.255,113.611
10:03:01.520,0.05,1.252,112.683
10:03:01.528,0.06,1.25,111.755
10:03:01.536,0.03,1.247,110.73
10:03:01.544,0.015,1.242,109.508
10:03:01.552,0.025,1.237,107.994
10:03:01.560,0.025,1.228,106.138
10:03:01.568,0.03,1.216,103.794
10:03:01.576,0.02,1.202,101.156
10:03:01.584,0.01,1.189,98.421
10:03:01.592,0.01,1.174,95.783
10:03:01.600,0.02,1.159,93.634
10:03:01.608,0.01,1.145,91.973
10:03:01.616,0.005,1.13,90.948
10:03:01.624,-0.005,1.119,90.362
10:03:01.632,0.01,1.111,90.166
10:03:01.640,0.02,1.106,90.313
10:03:01.648,0.025,1.103,90.606
10:03:01.656,0.035,1.106,91.045
10:03:01.664,0.04,1.12,91.534
10:03:01.672,0.005,1.15,92.071
10:03:01.680,0.01,1.196,92.511
10:03:01.688,0.015,1.263,92.853
10:03:01.696,0.025,1.352,93.097
10:03:01.704,0.075,1.461,93.292
10:03:01.712,0.08,1.59,93.292
10:03:01.720,0.065,1.734,93.292
10:03:01.728,0.085,1.867,93.097
10:03:01.736,0.13,1.997,92.853
10:03:01.744,0.155,2.148,92.511
10:03:01.752,0.16,2.306,91.973
10:03:01.760,0.13,2.461,91.387
10:03:01.768,0.095,2.604,90.655
10:03:01.776,0.06,2.729,89.922
10:03:01.784,0.045,2.834,89.092
10:03:01.792,0.035,2.92,88.261
10:03:01.800,-0.01,2.989,87.431
10:03:01.808,-0.02,3.038,86.552
10:03:01.816,-0.015,3.066,85.819
10:03:01.824,-0.03,3.075,85.135
10:03:01.832,-0.03,3.068,84.403
10:03:01.840,-0.035,3.05,83.816
10:03:01.848,-0.105,3.019,83.23
10:03:01.856,0.0,2.974,82.693
10:03:01.864,0.46,2.918,82.107
10:03:01.872,1.27,2.852,81.57
10:03:01.880,1.45,2.775,80.984
10:03:01.888,0.64,2.688,80.446
10:03:01.896,-0.13,2.595,79.86
10:03:01.904,-0.325,2.499,79.421
10:03:01.912,-0.21,2.402,78.932
10:03:01.920,-0.13,2.305,78.541
10:03:01.928,-0.105,2.218,78.102
10:03:01.936,-0.075,2.134,77.809
10:03:01.944,-0.075,2.043,77.467
10:03:01.952,-0.075,1.953,77.223
10:03:01.960,-0.055,1.862,77.027
10:03:01.968,-0.055,1.774,76.929
10:03:01.976,-0.05,1.693,76.881
10:03:01.984,-0.07,1.615,76.685
10:03:01.992,-0.01,1.544,76.343
10:03:02.000,-0.025,1.484,76.05
10:03:02.008,-0.035,1.427,75.66
10:03:02.016,-0.03,1.377,75.366
10:03:02.024,-0.025,1.339,75.122
10:03:02.032,-0.005,1.311,74.878
10:03:02.040,0.02,1.285,74.634
10:03:02.048,0.02,1.263,74.194
10:03:02.056,0.04,1.248,73.657
10:03:02.064,0.04,1.216,73.071
10:03:02.072,0.065,1.175,72.436
10:03:02.080,0.085,1.156,71.801
10:03:02.088,0.11,1.151,71.361
10:03:02.096,0.12,1.152,70.922
10:03:02.104,0.13,1.156,70.531
10:03:02.112,0.16,1.162,70.482
10:03:02.120,0.165,1.169,70.824
10:03:02.128,0.16,1.176,71.801
10:03:02.136,0.155,1.183,73.852
10:03:02.144,0.16,1.189,77.564
10:03:02.152,0.165,1.19,83.182
10:03:02.160,0.135,1.187,90.752
10:03:02.168,0.13,1.181,99.3
10:03:02.176,0.11,1.174,107.799
10:03:02.184,0.085,1.167,115.223
10:03:02.192,0.045,1.16,120.987
10:03:02.200,0.03,1.154,124.943
10:03:02.208,0.04,1.152,127.141
10:03:02.216,0.045,1.151,127.727
10:03:02.224,0.035,1.15,127.288
10:03:02.232,0.025,1.146,126.164
10:03:02.240,0.04,1.136,124.846
10:03:02.248,0.03,1.124,123.429
10:03:02.256,0.025,1.114,122.013
10:03:02.264,0.04,1.106,120.547
10:03:02.272,0.055,1.094,119.131
10:03:02.280,0.04,1.08,117.763
10:03:02.288,0.03,1.066,116.298
10:03:02.296,0.03,1.052,114.735
10:03:02.304,0.025,1.037,113.221
10:03:02.312,0.035,1.022,112.048
10:03:02.320,0.04,1.012,111.169
10:03:02.328,0.035,1.002,110.29
10:03:02.336,0.03,0.99,109.362
10:03:02.344,0.035,0.978,108.239
10:03:02.352,0.06,0.969,106.969
10:03:02.360,0.065,0.961,105.406
10:03:02.368,0.045,0.953,103.501
10:03:02.376,0.025,0.945,101.254
10:03:02.384,0.04,0.937,98.665
10:03:02.392,0.045,0.93,96.076
10:03:02.400,0.05,0.922,93.781
10:03:02.408,0.055,0.915,92.12
10:03:02.416,0.025,0.907,90.997
10:03:02.424,0.035,0.903,90.41
10:03:02.432,0.035,0.903,90.215
10:03:02.440,0.04,0.905,90.313
10:03:02.448,0.025,0.91,90.508
10:03:02.456,0.035,0.918,90.801
10:03:02.464,0.04,0.934,91.241
10:03:02.472,0.02,0.961,91.729
10:03:02.480,0.01,1.007,92.169
10:03:02.488,0.04,1.074,92.56
10:03:02.496,0.02,1.164,92.853
10:03:02.504,0.015,1.274,93.097
10:03:02.512,0.045,1.405,93.195
10:03:02.520,0.06,1.533,93.097
10:03:02.528,0.075,1.666,92.853
10:03:02.536,0.095,1.826,92.511
10:03:02.544,0.115,1.999,92.071
10:03:02.552,0.11,2.176,91.534
10:03:02.560,0.16,2.349,90.948
10:03:02.568,0.14,2.511,90.117
10:03:02.576,0.11,2.662,89.287
10:03:02.584,0.09,2.795,88.408
10:03:02.592,0.06,2.907,87.529
10:03:02.600,0.035,2.999,86.747
10:03:02.608,0.015,3.067,85.917
10:03:02.616,-0.01,3.112,85.184
10:03:02.624,-0.02,3.131,84.403
10:03:02.632,-0.01,3.127,83.67
10:03:02.640,0.005,3.109,82.937
10:03:02.648,-0.01,3.075,82.302
10:03:02.656,-0.035,3.031,81.716
10:03:02.664,-0.13,2.976,81.179
10:03:02.672,0.015,2.91,80.69
10:03:02.680,0.52,2.839,80.104
10:03:02.688,1.285,2.759,79.567
10:03:02.696,1.425,2.67,79.03
10:03:02.704,0.55,2.575,78.492
10:03:02.712,-0.16,2.475,77.906
10:03:02.720,-0.325,2.384,77.418
10:03:02.728,-0.18,2.296,76.929
10:03:02.736,-0.105,2.198,76.441
10:03:02.744,-0.11,2.098,76.001
10:03:02.752,-0.095,1.995,75.611
10:03:02.760,-0.065,1.893,75.22
10:03:02.768,-0.08,1.797,74.878
10:03:02.776,-0.09,1.707,74.536
10:03:02.784,-0.065,1.625,74.292
10:03:02.792,-0.045,1.546,74.097
10:03:02.800,-0.055,1.474,74.048
10:03:02.808,-0.06,1.411,73.901
10:03:02.816,-0.03,1.355,73.803
10:03:02.824,-0.02,1.312,73.657
10:03:02.832,-0.02,1.278,73.413
10:03:02.840,-0.005,1.243,73.168
10:03:02.848,0.015,1.213,72.875
10:03:02.856,0.015,1.187,72.485
10:03:02.864,0.01,1.168,72.24
10:03:02.872,0.035,1.158,71.947
10:03:02.880,0.05,1.153,71.605
10:03:02.888,0.065,1.153,71.215
10:03:02.896,0.085,1.157,70.873
10:03:02.904,0.105,1.162,70.482
10:03:02.912,0.11,1.169,70.091
10:03:02.920,0.135,1.176,69.798
10:03:02.928,0.16,1.183,69.603
10:03:02.936,0.16,1.191,69.652
10:03:02.944,0.155,1.197,70.384
10:03:02.952,0.15,1.201,71.996
10:03:02.960,0.16,1.201,75.122
10:03:02.968,0.14,1.201,80.007
10:03:02.976,0.13,1.199,86.601
10:03:02.984,0.105,1.196,94.367
10:03:02.992,0.09,1.196,102.377
10:03:03.000,0.065,1.193,109.802
10:03:03.008,0.05,1.188,116.005
10:03:03.016,0.04,1.182,120.694
10:03:03.024,0.02,1.177,123.673
10:03:03.032,0.015,1.17,125.139
10:03:03.040,0.02,1.159,125.236
10:03:03.048,0.035,1.147,124.601
10:03:03.056,0.04,1.133,123.429
